land.Foraging,land.Grooming,land.Resting,land.Travelling,surface.Foraging,surface.Grooming,surface.Resting,surface.Travelling,underwater.Foraging,underwater.Grooming,underwater.Resting,underwater.Travelling,TOTAL (L),KJ,MJ
0.087336245,0.091703057,0.293449782,0.033187773,0.059388646,0.091703057,0.089082969,0.070742358,0.111790393,0.008733624,0.028820961,0.034061135,1479.806111,30972.34191,30.97234191
0.07014157,0.036036036,0.30952381,0.027027027,0.093951094,0.121621622,0.103603604,0.074002574,0.109395109,0.006435006,0.024453024,0.023809524,1451.711962,30384.33136,30.38433136
0.043341214,0.102442868,0.305752561,0.038613081,0.074074074,0.081954295,0.081954295,0.119779354,0.097714736,0.015760441,0.009456265,0.029156816,1403.330916,29371.71606,29.37171606
0.073294019,0.074136479,0.240101095,0.042122999,0.092670598,0.168491997,0.149115417,0.059814659,0.02021904,0.01095198,0.01095198,0.058129739,1439.803713,30135.0917,30.1350917
0.016420361,0.079638752,0.285714286,0.024630542,0.119047619,0.126436782,0.075533662,0.125615764,0.115763547,0.005747126,0.013136289,0.012315271,1361.23488,28490.64603,28.49064603
0.036923077,0.122307692,0.224615385,0.043076923,0.090769231,0.153846154,0.050769231,0.121538462,0.111538462,0.002307692,0.003076923,0.039230769,1501.487146,31426.12596,31.42612596
0.007454739,0.145899894,0.274760383,0.056443024,0.091586794,0.139510117,0.063897764,0.116080937,0.054313099,0.019169329,0.017039404,0.013844515,1306.350058,27341.90671,27.34190671
0.024711697,0.042009885,0.366556837,0.016474465,0.059308072,0.136738056,0.131795717,0.07907743,0.10708402,0.004942339,0.019769357,0.011532125,1196.042167,25033.16256,25.03316256
0.094736842,0.170334928,0.240191388,0.036363636,0.077511962,0.067942584,0.036363636,0.043062201,0.116746411,0.007655502,0.036363636,0.072727273,1553.985169,32524.90959,32.52490959
0.044035228,0.097678143,0.325860689,0.009607686,0.122497998,0.068855084,0.049639712,0.128903122,0.082465973,0.009607686,0.008807046,0.052041633,1391.688126,29128.03248,29.12803248
0.018257261,0.142738589,0.380912863,0.021576763,0.074688797,0.093775934,0.038174274,0.069709544,0.113692946,0.004149378,0.025726141,0.01659751,1192.220782,24953.18097,24.95318097
0.054832714,0.058550186,0.392193309,0.028810409,0.089219331,0.172862454,0.053903346,0.04739777,0.045539033,0.006505576,0.00464684,0.045539033,1324.747214,27726.9592,27.7269592
0.090471607,0.063522618,0.401347449,0.021174206,0.034648701,0.06641001,0.042348412,0.062560154,0.156881617,0.011549567,0.013474495,0.035611165,1453.726626,30426.49829,30.42649829
0.037282519,0.072908036,0.383595692,0.004971002,0.125932063,0.056338028,0.037282519,0.091963546,0.130903065,0.017398509,0.005799503,0.035625518,1341.632989,28080.37846,28.08037846
0.013032146,0.12858384,0.260642919,0.017376195,0.134665508,0.054735013,0.099044309,0.104257168,0.111207646,0.019113814,0.005212858,0.052128584,1325.038547,27733.0568,27.7330568
0.033992095,0.041106719,0.382608696,0.051383399,0.124110672,0.094071146,0.068774704,0.041897233,0.083003953,0.007114625,0.02687747,0.045059289,1383.07052,28947.66597,28.94766597
0.051030422,0.05986261,0.31501472,0.02060844,0.133464181,0.138370952,0.033366045,0.07360157,0.106967615,0.008832188,0.016683023,0.042198234,1452.5055,30400.94011,30.40094011
0.06185567,0.04873477,0.3552015,0.022492971,0.087160262,0.076850984,0.126522962,0.094657919,0.090909091,0.017806935,0.002811621,0.014995314,1359.876334,28462.21168,28.46221168
0.067687349,0.121676068,0.301369863,0.049153908,0.083803384,0.050765512,0.124093473,0.068493151,0.057211926,0.012892828,0.004029009,0.058823529,1431.293969,29956.98277,29.95698277
0.015281757,0.153772684,0.260744986,0.045845272,0.092645654,0.069723018,0.17574021,0.06112703,0.048710602,0.018147087,0.033428844,0.024832856,1183.49607,24770.57275,24.77057275
0.03653356,0.090059473,0.337298216,0.052676296,0.142735769,0.059473237,0.024638912,0.039932031,0.148683093,0.011894647,0.019541206,0.03653356,1485.883457,31099.54077,31.09954077
0.013923014,0.099099099,0.276822277,0.012285012,0.136773137,0.128583129,0.094185094,0.073710074,0.075348075,0.006552007,0.022932023,0.05978706,1269.479558,26570.20714,26.57020714
0.038038038,0.173173173,0.338338338,0.036036036,0.03003003,0.085085085,0.141141141,0.112112112,0.02002002,0.003003003,0.003003003,0.02002002,1171.591789,24521.41614,24.52141614
0.041520056,0.092892329,0.308937368,0.022519353,0.09007741,0.105559465,0.114707952,0.038001407,0.105559465,0.011259676,0.019000704,0.049964814,1298.434418,27176.23237,27.17623237
0.04670913,0.078556263,0.40552017,0.023354565,0.072186837,0.066878981,0.031847134,0.091295117,0.050955414,0.023354565,0.030785563,0.078556263,1311.046171,27440.19636,27.44019636
0.051673945,0.074235808,0.326783115,0.031295488,0.052401747,0.103347889,0.091703057,0.081513828,0.090247453,0.016011645,0.024745269,0.056040757,1359.394138,28452.11931,28.45211931
0.071227741,0.050609185,0.272727273,0.024367385,0.103092784,0.106841612,0.096532334,0.095595127,0.12371134,0.012183693,0.014995314,0.028116214,1510.662087,31618.15749,31.61815749
0.088210348,0.089906701,0.348600509,0.016115352,0.12553011,0.05682782,0.117896522,0.067854114,0.022052587,0.016115352,0.006785411,0.044105174,1377.318146,28827.26881,28.82726881
0.053685168,0.148316652,0.272975432,0.01910828,0.055505005,0.080072793,0.027297543,0.13921747,0.148316652,0.016378526,0.020018198,0.01910828,1431.114805,29953.23288,29.95323288
0.062447257,0.109704641,0.389873418,0.016877637,0.025316456,0.148523207,0.118987342,0.04556962,0.054852321,0.016033755,0.000843882,0.010970464,1160.084629,24280.57129,24.28057129
0.033557047,0.106543624,0.310402685,0.05033557,0.034395973,0.052852349,0.098154362,0.057885906,0.148489933,0.018456376,0.031040268,0.057885906,1360.371255,28472.57038,28.47257038
0.079295154,0.10660793,0.39030837,0.026431718,0.036123348,0.055506608,0.14185022,0.070484581,0.01938326,0.014096916,0.005286344,0.054625551,1264.418037,26464.26952,26.46426952
0.07295082,0.131967213,0.352459016,0.009016393,0.026229508,0.100819672,0.078688525,0.131967213,0.032786885,0.001639344,0.016393443,0.045081967,1288.854595,26975.72667,26.97572667
0.011578947,0.071578947,0.477894737,0.067368421,0.035789474,0.087368421,0.078947368,0.047368421,0.028421053,0.002105263,0.009473684,0.082105263,1207.326714,25269.34813,25.26934813
0.085397096,0.076857387,0.314261315,0.009393681,0.080273271,0.139197267,0.157130658,0.033304868,0.036720751,0.007685739,0.034158839,0.025619129,1267.765656,26534.33518,26.53433518
0.075253256,0.039797395,0.324891462,0.008683068,0.025325615,0.102026049,0.127351664,0.104920405,0.123733719,0.009406657,0.022431259,0.03617945,1376.826012,28816.96844,28.81696844
0.088586031,0.046848382,0.379897785,0.037478705,0.127768313,0.055366269,0.062180579,0.108177172,0.023850085,0.016183986,0.009369676,0.044293015,1519.845539,31810.36714,31.81036714
0.060827251,0.065693431,0.290348743,0.02027575,0.081103001,0.120843471,0.086780211,0.083536091,0.133819951,0.00567721,0.00486618,0.04622871,1458.721721,30531.04562,30.53104562
0.056501548,0.139318885,0.273219814,0.017027864,0.119195046,0.065789474,0.092105263,0.112229102,0.063467492,0.00619195,0.005417957,0.049535604,1399.042097,29281.95109,29.28195109
0.098507463,0.089552239,0.278606965,0.010945274,0.062686567,0.073631841,0.127363184,0.091542289,0.110447761,0.018905473,0.011940299,0.025870647,1451.429766,30378.42501,30.37842501
