number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw,
10,10.swimming,80,80.Travelling,20307,18/08/2014 0:19:23.6,1.25,0.6,0.724,0.556,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20308,18/08/2014 0:19:23.7,1.21,0.64,0.728,0.532,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20309,18/08/2014 0:19:23.7,1.18,0.688,0.7,0.5,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20310,18/08/2014 0:19:23.8,1.18,0.74,0.66,0.46,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20311,18/08/2014 0:19:23.8,1.12,0.788,0.62,0.408,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20312,18/08/2014 0:19:23.9,1.12,0.82,0.624,0.38,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20313,18/08/2014 0:19:23.9,1.09,0.828,0.604,0.352,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20314,18/08/2014 0:19:24.0,1.06,0.872,0.608,0.324,swimming,Travelling,water,underwater,,
10,10.swimming,80,80.Travelling,20315,18/08/2014 0:19:24.0,1.03,0.86,0.588,0.244,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20316,18/08/2014 0:19:24.1,1.03,0.852,0.572,0.14,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20317,18/08/2014 0:19:24.1,1,0.896,0.576,0.188,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20318,18/08/2014 0:19:24.2,0.96,0.908,0.588,0.144,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20319,18/08/2014 0:19:24.2,0.9,0.96,0.564,0.096,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20320,18/08/2014 0:19:24.3,0.9,0.964,0.548,0.06,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20321,18/08/2014 0:19:24.4,0.87,0.876,0.48,0.028,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20322,18/08/2014 0:19:24.4,0.84,0.86,0.372,0.052,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20323,18/08/2014 0:19:24.4,0.78,0.912,0.32,0.028,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20324,18/08/2014 0:19:24.5,0.71,0.956,0.276,-0.08,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20325,18/08/2014 0:19:24.5,0.71,0.908,0.212,-0.048,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20326,18/08/2014 0:19:24.6,0.68,0.856,0.212,-0.02,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20327,18/08/2014 0:19:24.6,0.68,0.844,0.228,-0.044,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20328,18/08/2014 0:19:24.7,0.62,0.836,0.192,-0.024,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20329,18/08/2014 0:19:24.7,0.65,0.84,0.176,-0.036,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20330,18/08/2014 0:19:24.8,0.62,0.848,0.112,-0.068,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20331,18/08/2014 0:19:24.8,0.65,0.904,0.092,-0.052,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20332,18/08/2014 0:19:24.9,0.62,0.9,0.108,-0.024,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20333,18/08/2014 0:19:24.9,0.62,0.904,0.08,-0.048,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20334,18/08/2014 0:19:25.0,0.62,0.924,0.052,-0.064,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20335,18/08/2014 0:19:25.1,0.62,0.932,0.036,-0.012,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20336,18/08/2014 0:19:25.1,0.65,0.96,0.024,-0.032,swimming,Travelling,water,surface,,
10,10.swimming,80,80.Travelling,20337,18/08/2014 0:19:25.1,0.68,0.988,0.056,-0.012,swimming,Travelling,water,surface,,
3,3.still,81,81.Resting,20338,18/08/2014 0:19:25.2,0.71,0.996,0.036,0.024,still,Resting,water,surface,still,
3,3.still,81,81.Resting,20339,18/08/2014 0:19:25.2,0.71,0.968,0.016,0.092,still,Resting,water,surface,,
3,3.still,81,81.Resting,20340,18/08/2014 0:19:25.3,0.78,0.964,0.02,0.208,still,Resting,water,surface,,
3,3.still,81,81.Resting,20341,18/08/2014 0:19:25.3,0.78,0.984,0.012,0.268,still,Resting,water,surface,,
3,3.still,81,81.Resting,20342,18/08/2014 0:19:25.4,0.81,0.996,0.012,0.296,still,Resting,water,surface,,
3,3.still,81,81.Resting,20343,18/08/2014 0:19:25.4,0.81,0.992,0.008,0.308,still,Resting,water,surface,,
3,3.still,81,81.Resting,20344,18/08/2014 0:19:25.5,0.84,0.992,-0.004,0.32,still,Resting,water,surface,,
3,3.still,81,81.Resting,20345,18/08/2014 0:19:25.5,0.84,0.968,-0.016,0.32,still,Resting,water,surface,,
3,3.still,81,81.Resting,20346,18/08/2014 0:19:25.6,0.84,0.94,-0.012,0.344,still,Resting,water,surface,,
3,3.still,81,81.Resting,20347,18/08/2014 0:19:25.6,0.87,0.944,0.004,0.38,still,Resting,water,surface,,
3,3.still,81,81.Resting,20348,18/08/2014 0:19:25.7,0.87,0.936,0.004,0.38,still,Resting,water,surface,,
3,3.still,81,81.Resting,20349,18/08/2014 0:19:25.7,0.87,0.928,0.008,0.392,still,Resting,water,surface,,
3,3.still,81,81.Resting,20350,18/08/2014 0:19:25.8,0.87,0.924,0.02,0.392,still,Resting,water,surface,,
3,3.still,81,81.Resting,20351,18/08/2014 0:19:25.8,0.87,0.924,0.052,0.408,still,Resting,water,surface,,
3,3.still,81,81.Resting,20352,18/08/2014 0:19:25.9,0.87,0.92,0.088,0.428,still,Resting,water,surface,,
3,3.still,81,81.Resting,20353,18/08/2014 0:19:25.9,0.87,0.916,0.104,0.44,still,Resting,water,surface,,
3,3.still,81,81.Resting,20354,18/08/2014 0:19:26.0,0.9,0.916,0.084,0.428,still,Resting,water,surface,,
3,3.still,81,81.Resting,20355,18/08/2014 0:19:26.0,0.9,0.936,0.08,0.396,still,Resting,water,surface,,
3,3.still,81,81.Resting,20356,18/08/2014 0:19:26.1,0.9,0.936,0.068,0.364,still,Resting,water,surface,,
3,3.still,81,81.Resting,20357,18/08/2014 0:19:26.1,0.9,0.952,0.072,0.372,still,Resting,water,surface,,
3,3.still,81,81.Resting,20358,18/08/2014 0:19:26.2,0.9,0.952,0.064,0.396,still,Resting,water,surface,,
3,3.still,81,81.Resting,20359,18/08/2014 0:19:26.2,0.9,0.956,0.06,0.392,still,Resting,water,surface,,
3,3.still,81,81.Resting,20360,18/08/2014 0:19:26.3,0.9,0.952,0.032,0.384,still,Resting,water,surface,,
3,3.still,81,81.Resting,20361,18/08/2014 0:19:26.3,0.93,0.944,0.012,0.396,still,Resting,water,surface,,
3,3.still,81,81.Resting,20362,18/08/2014 0:19:26.4,0.9,0.932,0.008,0.428,still,Resting,water,surface,,
3,3.still,81,81.Resting,20363,18/08/2014 0:19:26.4,0.9,0.924,-0.004,0.408,still,Resting,water,surface,,
3,3.still,81,81.Resting,20364,18/08/2014 0:19:26.5,0.9,0.896,-0.004,0.408,still,Resting,water,surface,,
3,3.still,81,81.Resting,20365,18/08/2014 0:19:26.5,0.9,0.9,0.004,0.4,still,Resting,water,surface,,
3,3.still,81,81.Resting,20366,18/08/2014 0:19:26.6,0.9,0.916,-0.008,0.404,still,Resting,water,surface,,
3,3.still,81,81.Resting,20367,18/08/2014 0:19:26.6,0.9,0.912,0.012,0.412,still,Resting,water,surface,,
3,3.still,81,81.Resting,20368,18/08/2014 0:19:26.7,0.9,0.916,0.004,0.392,still,Resting,water,surface,,
3,3.still,81,81.Resting,20369,18/08/2014 0:19:26.7,0.9,0.924,-0.02,0.372,still,Resting,water,surface,,
3,3.still,81,81.Resting,20370,18/08/2014 0:19:26.8,0.9,0.884,-0.012,0.36,still,Resting,water,surface,,
3,3.still,81,81.Resting,20371,18/08/2014 0:19:26.8,0.9,0.908,0.004,0.376,still,Resting,water,surface,,
3,3.still,81,81.Resting,20372,18/08/2014 0:19:26.9,0.9,0.944,-0.04,0.352,still,Resting,water,surface,,
3,3.still,81,81.Resting,20373,18/08/2014 0:19:26.9,0.9,0.92,-0.012,0.348,still,Resting,water,surface,,
3,3.still,81,81.Resting,20374,18/08/2014 0:19:27.0,0.9,0.928,-0.004,0.376,still,Resting,water,surface,,
3,3.still,81,81.Resting,20375,18/08/2014 0:19:27.0,0.93,0.944,0.012,0.364,still,Resting,water,surface,,
3,3.still,81,81.Resting,20376,18/08/2014 0:19:27.1,0.93,0.936,0.048,0.316,still,Resting,water,surface,,
3,3.still,81,81.Resting,20377,18/08/2014 0:19:27.1,0.93,0.94,0.044,0.308,still,Resting,water,surface,,
3,3.still,81,81.Resting,20378,18/08/2014 0:19:27.2,0.93,0.964,0.016,0.304,still,Resting,water,surface,,
3,3.still,81,81.Resting,20379,18/08/2014 0:19:27.3,0.96,0.94,-0.068,0.264,still,Resting,water,surface,,
3,3.still,81,81.Resting,20380,18/08/2014 0:19:27.3,0.96,0.932,-0.056,0.22,still,Resting,water,surface,,
3,3.still,81,81.Resting,20381,18/08/2014 0:19:27.3,0.96,0.944,-0.188,0.196,still,Resting,water,surface,,
3,3.still,81,81.Resting,20382,18/08/2014 0:19:27.4,0.96,0.912,-0.152,0.128,still,Resting,water,surface,,
3,3.still,81,81.Resting,20383,18/08/2014 0:19:27.4,1,0.96,-0.312,0.056,still,Resting,water,surface,,
15,15.slow,82,82.Travelling,20384,18/08/2014 0:19:27.5,1.03,0.932,-0.432,0.12,slow,Travelling,water,surface,slow,
15,15.slow,82,82.Travelling,20385,18/08/2014 0:19:27.5,1.09,1.096,-0.764,0.3,slow,Travelling,water,underwater,,
15,15.slow,82,82.Travelling,20386,18/08/2014 0:19:27.6,1.12,1.18,-0.972,0.572,slow,Travelling,water,underwater,,
15,15.slow,82,82.Travelling,20387,18/08/2014 0:19:27.6,1.03,1.316,-0.9,0.256,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20388,18/08/2014 0:19:27.7,0.87,1.3,-1.032,-0.16,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20389,18/08/2014 0:19:27.7,0.78,1.1,-0.768,-0.356,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20390,18/08/2014 0:19:27.8,0.68,1.228,-0.216,-0.396,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20391,18/08/2014 0:19:27.8,0.62,1.144,-0.308,-0.34,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20392,18/08/2014 0:19:27.9,0.59,0.964,-0.288,-0.332,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20393,18/08/2014 0:19:27.9,0.53,0.716,-0.232,-0.268,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20394,18/08/2014 0:19:28.0,0.62,0.48,-0.388,-0.16,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20395,18/08/2014 0:19:28.0,0.62,0.444,-0.412,-0.212,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20396,18/08/2014 0:19:28.1,0.62,0.38,-0.524,0.004,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20397,18/08/2014 0:19:28.1,0.62,0.344,-0.708,0.008,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20398,18/08/2014 0:19:28.2,0.62,0.5,-0.508,0.068,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20399,18/08/2014 0:19:28.2,0.62,0.228,-0.52,0.024,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20400,18/08/2014 0:19:28.3,0.62,0.208,-0.448,0.084,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20401,18/08/2014 0:19:28.3,0.62,0.024,-0.356,0.136,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20402,18/08/2014 0:19:28.4,0.62,-0.088,-0.256,0.236,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20403,18/08/2014 0:19:28.4,0.62,-0.26,-0.24,0.4,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20404,18/08/2014 0:19:28.5,0.62,-0.424,0,0.552,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20405,18/08/2014 0:19:28.5,0.62,-0.212,0.384,0.748,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20406,18/08/2014 0:19:28.6,0.62,-0.164,0.448,0.876,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20407,18/08/2014 0:19:28.6,0.71,0.04,0.02,0.552,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20408,18/08/2014 0:19:28.7,0.78,-0.26,0.128,0.952,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20409,18/08/2014 0:19:28.7,0.87,-0.28,0.476,1.068,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20410,18/08/2014 0:19:28.8,0.9,-0.2,0.312,1.224,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20411,18/08/2014 0:19:28.8,1,-0.12,0.224,1.388,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20412,18/08/2014 0:19:28.9,1,0.164,0.256,1.456,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20413,18/08/2014 0:19:28.9,0.93,0.132,0.18,1.388,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20414,18/08/2014 0:19:29.0,0.81,0.4,-0.096,1.34,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20415,18/08/2014 0:19:29.0,0.75,0.468,-0.044,1.208,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20416,18/08/2014 0:19:29.1,0.71,0.292,0.056,1.116,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20417,18/08/2014 0:19:29.1,0.68,0.06,0.116,1.092,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20418,18/08/2014 0:19:29.2,0.68,0.024,0.204,1.012,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20419,18/08/2014 0:19:29.2,0.62,0.068,0.164,0.976,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20420,18/08/2014 0:19:29.3,0.62,0.032,0.172,0.912,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20421,18/08/2014 0:19:29.3,0.62,0.168,0.228,0.996,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20422,18/08/2014 0:19:29.4,0.56,0.136,0.28,0.932,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20423,18/08/2014 0:19:29.5,0.56,0.084,0.212,1.056,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20424,18/08/2014 0:19:29.5,0.59,0.176,0.224,0.94,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20425,18/08/2014 0:19:29.5,0.62,0.16,0.236,1.068,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20426,18/08/2014 0:19:29.6,0.62,0.184,0.112,1.048,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20427,18/08/2014 0:19:29.6,0.59,0.228,0.168,1.04,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20428,18/08/2014 0:19:29.7,0.56,0.2,0.188,1.068,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20429,18/08/2014 0:19:29.7,0.59,0.204,0.132,0.992,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20430,18/08/2014 0:19:29.8,0.59,0.216,0.144,0.888,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20431,18/08/2014 0:19:29.8,0.62,0.196,0.16,0.92,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20432,18/08/2014 0:19:29.9,0.59,0.224,0.1,0.996,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20433,18/08/2014 0:19:29.9,0.56,0.244,0.076,0.976,slow,Travelling,water,surface,,
15,15.slow,82,82.Travelling,20434,18/08/2014 0:19:30.0,0.59,0.264,0.108,1.044,slow,Travelling,water,surface,,
12,12.feeding,83,83.Foraging,20435,18/08/2014 0:19:30.0,0.53,0.248,0.084,0.948,feeding,Foraging,water,surface,feeding,
12,12.feeding,83,83.Foraging,20436,18/08/2014 0:19:30.1,0.56,0.3,0.108,0.952,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20437,18/08/2014 0:19:30.2,0.56,0.248,0.14,0.912,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20438,18/08/2014 0:19:30.2,0.53,0.296,0.148,0.836,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20439,18/08/2014 0:19:30.2,0.53,0.3,0.136,0.86,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20440,18/08/2014 0:19:30.3,0.53,0.216,0.136,0.788,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20441,18/08/2014 0:19:30.3,0.5,0.212,0.056,0.784,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20442,18/08/2014 0:19:30.4,0.53,0.312,0.04,0.788,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20443,18/08/2014 0:19:30.4,0.53,0.268,0.088,0.716,feeding,Foraging,water,surface,,
12,12.feeding,83,83.Foraging,20444,18/08/2014 0:19:30.5,0.56,0.056,0.128,0.74,feeding,Foraging,water,surface,,
16,16.slow,84,84.Travelling,20445,18/08/2014 0:19:30.5,0.56,0,0.252,0.78,slow,Travelling,water,surface,slow,
16,16.slow,84,84.Travelling,20446,18/08/2014 0:19:30.6,0.59,-0.14,0.32,0.748,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20447,18/08/2014 0:19:30.6,0.59,-0.208,0.44,0.748,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20448,18/08/2014 0:19:30.7,0.62,-0.136,0.52,0.836,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20449,18/08/2014 0:19:30.7,0.62,0.02,0.624,0.788,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20450,18/08/2014 0:19:30.8,0.62,0.02,0.624,0.804,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20451,18/08/2014 0:19:30.8,0.59,0.148,0.5,0.836,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20452,18/08/2014 0:19:30.9,0.62,0.176,0.504,0.892,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20453,18/08/2014 0:19:30.9,0.62,0.164,0.464,1.008,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20454,18/08/2014 0:19:31.0,0.62,0.216,0.404,0.992,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20455,18/08/2014 0:19:31.0,0.62,0.256,0.28,0.984,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20456,18/08/2014 0:19:31.1,0.62,0.256,0.14,0.992,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20457,18/08/2014 0:19:31.1,0.62,0.244,0.068,1.052,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20458,18/08/2014 0:19:31.2,0.62,0.292,0.076,1.064,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20459,18/08/2014 0:19:31.2,0.62,0.392,0.072,1.044,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20460,18/08/2014 0:19:31.3,0.62,0.308,0.06,1.04,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20461,18/08/2014 0:19:31.3,0.62,0.28,0.028,1.068,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20462,18/08/2014 0:19:31.4,0.62,0.312,0.052,1.064,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20463,18/08/2014 0:19:31.4,0.62,0.3,0.084,1.02,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20464,18/08/2014 0:19:31.5,0.62,0.26,0.056,0.976,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20465,18/08/2014 0:19:31.5,0.62,0.288,-0.06,0.912,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20466,18/08/2014 0:19:31.6,0.62,0.608,0.008,1.1,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20467,18/08/2014 0:19:31.7,0.62,0.288,-0.052,1.076,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20468,18/08/2014 0:19:31.7,0.62,0.028,0.032,0.848,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20469,18/08/2014 0:19:31.7,0.62,-0.084,0.2,0.776,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20470,18/08/2014 0:19:31.8,0.62,0.1,0.124,0.628,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20471,18/08/2014 0:19:31.8,0.62,0.224,-0.148,0.888,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20472,18/08/2014 0:19:31.9,0.62,0.28,-0.188,0.78,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20473,18/08/2014 0:19:31.9,0.65,0.4,-0.148,0.968,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20474,18/08/2014 0:19:32.0,0.62,0.28,-0.176,0.984,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20475,18/08/2014 0:19:32.0,0.62,0.384,-0.164,0.88,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20476,18/08/2014 0:19:32.1,0.62,0.404,-0.096,0.784,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20477,18/08/2014 0:19:32.1,0.62,0.444,-0.064,0.804,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20478,18/08/2014 0:19:32.2,0.62,0.444,-0.032,0.884,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20479,18/08/2014 0:19:32.2,0.62,0.416,-0.008,0.848,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20480,18/08/2014 0:19:32.3,0.62,0.368,-0.008,0.92,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20481,18/08/2014 0:19:32.4,0.62,0.344,0.032,0.944,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20482,18/08/2014 0:19:32.4,0.62,0.332,0.036,1.012,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20483,18/08/2014 0:19:32.4,0.62,0.292,0.02,0.944,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20484,18/08/2014 0:19:32.5,0.62,0.352,-0.032,1.032,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20485,18/08/2014 0:19:32.5,0.62,0.364,-0.044,1.008,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20486,18/08/2014 0:19:32.6,0.62,0.308,-0.08,0.984,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20487,18/08/2014 0:19:32.6,0.62,0.272,-0.148,0.992,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20488,18/08/2014 0:19:32.7,0.62,0.292,-0.036,1.04,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20489,18/08/2014 0:19:32.7,0.62,0.292,-0.064,0.988,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20490,18/08/2014 0:19:32.8,0.62,0.284,-0.108,0.984,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20491,18/08/2014 0:19:32.8,0.62,0.336,-0.112,0.9,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20492,18/08/2014 0:19:32.9,0.62,0.316,-0.084,0.936,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20493,18/08/2014 0:19:32.9,0.62,0.264,-0.06,0.892,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20494,18/08/2014 0:19:33.0,0.62,0.372,0.052,0.864,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20495,18/08/2014 0:19:33.0,0.62,0.5,0.104,0.856,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20496,18/08/2014 0:19:33.1,0.62,0.34,0.068,0.78,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20497,18/08/2014 0:19:33.1,0.62,0.312,-0.152,0.816,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20498,18/08/2014 0:19:33.2,0.62,0.264,-0.136,0.88,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20499,18/08/2014 0:19:33.2,0.62,0.148,-0.056,0.884,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20500,18/08/2014 0:19:33.3,0.62,0.084,-0.028,0.968,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20501,18/08/2014 0:19:33.3,0.62,0.116,0.016,0.98,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20502,18/08/2014 0:19:33.4,0.62,0.172,0.02,0.944,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20503,18/08/2014 0:19:33.4,0.62,0.268,0.068,0.908,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20504,18/08/2014 0:19:33.5,0.62,0.324,0.16,0.948,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20505,18/08/2014 0:19:33.5,0.62,0.332,0.256,0.916,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20506,18/08/2014 0:19:33.6,0.62,0.336,0.256,0.952,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20507,18/08/2014 0:19:33.6,0.62,0.4,0.212,0.988,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20508,18/08/2014 0:19:33.7,0.62,0.416,0.204,0.908,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20509,18/08/2014 0:19:33.7,0.62,0.476,0.232,0.924,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20510,18/08/2014 0:19:33.8,0.62,0.528,0.168,0.88,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20511,18/08/2014 0:19:33.8,0.62,0.46,0.12,0.912,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20512,18/08/2014 0:19:33.9,0.62,0.48,0.14,0.916,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20513,18/08/2014 0:19:33.9,0.62,0.54,0.236,0.888,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20514,18/08/2014 0:19:34.0,0.62,0.552,0.38,0.772,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20515,18/08/2014 0:19:34.0,0.62,0.576,0.472,0.772,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20516,18/08/2014 0:19:34.1,0.62,0.576,0.492,0.72,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20517,18/08/2014 0:19:34.1,0.62,0.544,0.52,0.668,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20518,18/08/2014 0:19:34.2,0.62,0.468,0.536,0.656,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20519,18/08/2014 0:19:34.2,0.62,0.46,0.524,0.604,slow,Travelling,water,surface,,
16,16.slow,84,84.Travelling,20520,18/08/2014 0:19:34.3,0.62,0.484,0.504,0.588,slow,Travelling,water,surface,,
