number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw,
1,1.facerub,62,62.Grooming,10759,15/08/2014 0:51:19.9,1.25,-0.836,-0.128,-0.496,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10760,15/08/2014 0:51:20.0,1.21,-0.828,-0.096,-0.564,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10760,15/08/2014 0:51:20.0,1.21,-0.792,-0.112,-0.616,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10761,15/08/2014 0:51:20.1,1.25,-0.86,-0.12,-0.556,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10761,15/08/2014 0:51:20.1,1.25,-0.904,-0.104,-0.516,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10762,15/08/2014 0:51:20.2,1.25,-0.864,-0.144,-0.488,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10762,15/08/2014 0:51:20.2,1.25,-0.844,-0.16,-0.516,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10763,15/08/2014 0:51:20.3,1.25,-0.816,-0.152,-0.512,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10763,15/08/2014 0:51:20.3,1.21,-0.872,-0.096,-0.528,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10764,15/08/2014 0:51:20.4,1.25,-0.864,-0.116,-0.572,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10764,15/08/2014 0:51:20.4,1.21,-0.876,-0.088,-0.604,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10765,15/08/2014 0:51:20.5,1.25,-0.848,-0.096,-0.584,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10765,15/08/2014 0:51:20.5,1.25,-0.852,-0.116,-0.576,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10766,15/08/2014 0:51:20.6,1.25,-0.856,-0.072,-0.576,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10766,15/08/2014 0:51:20.6,1.25,-0.848,-0.088,-0.58,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10767,15/08/2014 0:51:20.7,1.25,-0.824,-0.1,-0.596,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10767,15/08/2014 0:51:20.7,1.25,-0.828,-0.088,-0.612,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10768,15/08/2014 0:51:20.8,1.25,-0.82,-0.084,-0.604,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10768,15/08/2014 0:51:20.8,1.25,-0.812,-0.112,-0.624,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10769,15/08/2014 0:51:20.9,1.25,-0.824,-0.06,-0.632,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10769,15/08/2014 0:51:20.9,1.25,-0.828,-0.076,-0.632,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10770,15/08/2014 0:51:21.0,1.25,-0.804,-0.044,-0.64,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10770,15/08/2014 0:51:21.0,1.28,-0.772,-0.024,-0.604,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10771,15/08/2014 0:51:21.1,1.28,-0.784,-0.068,-0.656,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10771,15/08/2014 0:51:21.1,1.28,-0.8,-0.088,-0.648,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10772,15/08/2014 0:51:21.2,1.28,-0.804,-0.076,-0.672,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10772,15/08/2014 0:51:21.2,1.28,-0.848,-0.072,-0.66,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10773,15/08/2014 0:51:21.3,1.28,-0.836,-0.1,-0.652,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10773,15/08/2014 0:51:21.3,1.28,-0.864,-0.132,-0.632,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10774,15/08/2014 0:51:21.4,1.28,-0.844,-0.088,-0.592,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10774,15/08/2014 0:51:21.4,1.28,-0.748,-0.072,-0.564,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10775,15/08/2014 0:51:21.5,1.25,-0.764,-0.136,-0.66,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10775,15/08/2014 0:51:21.5,1.28,-0.784,-0.148,-0.74,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10776,15/08/2014 0:51:21.6,1.28,-0.816,-0.176,-0.688,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10776,15/08/2014 0:51:21.6,1.28,-0.844,-0.152,-0.62,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10777,15/08/2014 0:51:21.7,1.28,-0.848,-0.172,-0.556,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10777,15/08/2014 0:51:21.7,1.25,-0.872,-0.156,-0.528,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10778,15/08/2014 0:51:21.8,1.25,-0.836,-0.16,-0.524,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10778,15/08/2014 0:51:21.8,1.25,-0.792,-0.136,-0.528,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10779,15/08/2014 0:51:21.9,1.25,-0.788,-0.116,-0.62,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10779,15/08/2014 0:51:22.0,1.25,-0.804,-0.132,-0.672,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10780,15/08/2014 0:51:22.0,1.25,-0.856,-0.192,-0.612,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10780,15/08/2014 0:51:22.0,1.25,-0.9,-0.116,-0.532,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10781,15/08/2014 0:51:22.1,1.25,-0.872,-0.124,-0.488,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10781,15/08/2014 0:51:22.1,1.25,-0.88,-0.104,-0.468,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10782,15/08/2014 0:51:22.2,1.25,-0.872,-0.124,-0.468,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10782,15/08/2014 0:51:22.2,1.21,-0.856,-0.084,-0.512,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10783,15/08/2014 0:51:22.3,1.21,-0.86,-0.096,-0.58,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10783,15/08/2014 0:51:22.3,1.21,-0.864,-0.072,-0.616,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10784,15/08/2014 0:51:22.4,1.25,-0.912,-0.1,-0.552,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10784,15/08/2014 0:51:22.4,1.25,-0.932,-0.076,-0.508,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10785,15/08/2014 0:51:22.5,1.25,-0.876,-0.124,-0.484,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10785,15/08/2014 0:51:22.5,1.25,-0.872,-0.12,-0.452,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10786,15/08/2014 0:51:22.6,1.21,-0.864,-0.136,-0.428,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10786,15/08/2014 0:51:22.7,1.21,-0.912,-0.08,-0.52,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10787,15/08/2014 0:51:22.7,1.21,-0.868,-0.068,-0.584,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10787,15/08/2014 0:51:22.7,1.21,-0.872,-0.08,-0.568,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10788,15/08/2014 0:51:22.8,1.21,-0.944,-0.052,-0.496,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10788,15/08/2014 0:51:22.8,1.21,-0.92,-0.064,-0.464,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10789,15/08/2014 0:51:22.9,1.21,-0.888,-0.072,-0.424,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10789,15/08/2014 0:51:22.9,1.21,-0.884,-0.02,-0.38,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10790,15/08/2014 0:51:23.0,1.18,-0.852,0.048,-0.408,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10790,15/08/2014 0:51:23.0,1.18,-0.932,0.032,-0.464,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10791,15/08/2014 0:51:23.1,1.18,-0.86,0.032,-0.544,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10791,15/08/2014 0:51:23.1,1.18,-0.86,0.02,-0.508,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10792,15/08/2014 0:51:23.2,1.18,-0.936,-0.008,-0.452,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10792,15/08/2014 0:51:23.2,1.18,-0.912,0.016,-0.404,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10793,15/08/2014 0:51:23.3,1.18,-0.868,0,-0.404,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10793,15/08/2014 0:51:23.3,1.18,-0.884,0.016,-0.46,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10794,15/08/2014 0:51:23.4,1.18,-0.86,0.044,-0.54,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10794,15/08/2014 0:51:23.4,1.18,-0.816,0.016,-0.564,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10795,15/08/2014 0:51:23.5,1.18,-0.84,0,-0.5,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10795,15/08/2014 0:51:23.5,1.21,-0.868,-0.056,-0.496,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10796,15/08/2014 0:51:23.6,1.21,-0.864,-0.084,-0.54,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10796,15/08/2014 0:51:23.6,1.21,-0.852,-0.036,-0.564,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10797,15/08/2014 0:51:23.7,1.21,-0.828,-0.068,-0.584,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10797,15/08/2014 0:51:23.7,1.21,-0.844,-0.072,-0.624,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10798,15/08/2014 0:51:23.8,1.21,-0.828,-0.116,-0.636,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10798,15/08/2014 0:51:23.8,1.25,-0.808,-0.152,-0.644,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10799,15/08/2014 0:51:23.9,1.25,-0.828,-0.2,-0.628,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10799,15/08/2014 0:51:23.9,1.25,-0.832,-0.108,-0.628,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10800,15/08/2014 0:51:24.0,1.25,-0.84,-0.132,-0.656,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10800,15/08/2014 0:51:24.0,1.25,-0.824,-0.188,-0.688,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10801,15/08/2014 0:51:24.1,1.25,-0.828,-0.192,-0.696,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10801,15/08/2014 0:51:24.2,1.25,-0.812,-0.192,-0.672,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10802,15/08/2014 0:51:24.2,1.25,-0.8,-0.192,-0.68,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10802,15/08/2014 0:51:24.2,1.25,-0.808,-0.16,-0.66,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10803,15/08/2014 0:51:24.3,1.25,-0.812,-0.192,-0.628,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10803,15/08/2014 0:51:24.3,1.28,-0.844,-0.168,-0.596,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10804,15/08/2014 0:51:24.4,1.25,-0.852,-0.188,-0.544,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10804,15/08/2014 0:51:24.4,1.25,-0.824,-0.228,-0.536,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10805,15/08/2014 0:51:24.5,1.25,-0.844,-0.18,-0.52,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10805,15/08/2014 0:51:24.5,1.25,-0.78,-0.164,-0.548,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10806,15/08/2014 0:51:24.6,1.25,-0.82,-0.084,-0.576,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10806,15/08/2014 0:51:24.6,1.25,-0.812,-0.12,-0.64,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10807,15/08/2014 0:51:24.7,1.25,-0.86,-0.068,-0.568,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10807,15/08/2014 0:51:24.7,1.25,-0.888,-0.092,-0.508,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10808,15/08/2014 0:51:24.8,1.25,-0.9,-0.112,-0.464,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10808,15/08/2014 0:51:24.9,1.25,-0.888,-0.096,-0.464,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10809,15/08/2014 0:51:24.9,1.25,-0.856,-0.096,-0.452,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10809,15/08/2014 0:51:24.9,1.25,-0.916,-0.064,-0.504,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10810,15/08/2014 0:51:25.0,1.21,-0.88,-0.08,-0.588,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10810,15/08/2014 0:51:25.0,1.25,-0.864,-0.084,-0.656,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10811,15/08/2014 0:51:25.1,1.25,-0.912,-0.104,-0.564,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10811,15/08/2014 0:51:25.1,1.25,-0.948,-0.088,-0.516,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10812,15/08/2014 0:51:25.2,1.21,-0.904,-0.084,-0.488,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10812,15/08/2014 0:51:25.2,1.25,-0.896,-0.088,-0.5,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10813,15/08/2014 0:51:25.3,1.25,-0.88,-0.056,-0.464,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10813,15/08/2014 0:51:25.3,1.21,-0.892,-0.044,-0.488,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10814,15/08/2014 0:51:25.4,1.21,-0.86,-0.032,-0.548,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10814,15/08/2014 0:51:25.4,1.21,-0.784,-0.02,-0.628,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10815,15/08/2014 0:51:25.5,1.21,-0.816,-0.056,-0.564,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10815,15/08/2014 0:51:25.5,1.21,-0.88,-0.06,-0.532,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10816,15/08/2014 0:51:25.6,1.21,-0.852,-0.052,-0.492,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10816,15/08/2014 0:51:25.6,1.21,-0.832,-0.02,-0.484,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10817,15/08/2014 0:51:25.7,1.21,-0.852,-0.012,-0.496,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10817,15/08/2014 0:51:25.7,1.21,-0.808,-0.036,-0.556,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10818,15/08/2014 0:51:25.8,1.21,-0.784,0.012,-0.6,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10818,15/08/2014 0:51:25.8,1.21,-0.752,-0.012,-0.644,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10819,15/08/2014 0:51:25.9,1.25,-0.832,-0.016,-0.572,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10819,15/08/2014 0:51:25.9,1.25,-0.86,-0.016,-0.544,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10820,15/08/2014 0:51:26.0,1.25,-0.836,-0.016,-0.552,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10820,15/08/2014 0:51:26.0,1.28,-0.84,-0.004,-0.52,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10821,15/08/2014 0:51:26.1,1.28,-0.808,0,-0.608,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10821,15/08/2014 0:51:26.1,1.28,-0.82,0.016,-0.672,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10822,15/08/2014 0:51:26.2,1.28,-0.784,-0.02,-0.736,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10822,15/08/2014 0:51:26.2,1.28,-0.816,-0.008,-0.716,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10823,15/08/2014 0:51:26.3,1.28,-0.864,-0.052,-0.672,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10823,15/08/2014 0:51:26.3,1.31,-0.848,-0.028,-0.624,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10824,15/08/2014 0:51:26.4,1.28,-0.848,-0.012,-0.636,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10824,15/08/2014 0:51:26.4,1.28,-0.792,-0.06,-0.668,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10825,15/08/2014 0:51:26.5,1.28,-0.816,-0.02,-0.708,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10825,15/08/2014 0:51:26.5,1.28,-0.864,-0.024,-0.704,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10826,15/08/2014 0:51:26.6,1.28,-0.94,-0.012,-0.712,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10826,15/08/2014 0:51:26.6,1.28,-0.932,-0.008,-0.688,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10827,15/08/2014 0:51:26.7,1.25,-0.912,-0.012,-0.672,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10827,15/08/2014 0:51:26.7,1.25,-0.856,0.024,-0.648,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10828,15/08/2014 0:51:26.8,1.21,-0.916,0.108,-0.628,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10828,15/08/2014 0:51:26.8,1.21,-0.924,0.132,-0.584,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10829,15/08/2014 0:51:26.9,1.18,-0.928,0.132,-0.568,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10829,15/08/2014 0:51:26.9,1.18,-0.94,0.188,-0.528,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10830,15/08/2014 0:51:27.0,1.15,-0.916,0.132,-0.488,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10830,15/08/2014 0:51:27.1,1.12,-0.912,0.12,-0.424,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10831,15/08/2014 0:51:27.1,1.12,-0.912,0.18,-0.376,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10831,15/08/2014 0:51:27.1,1.09,-0.928,0.232,-0.296,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10832,15/08/2014 0:51:27.2,1.06,-0.968,0.22,-0.24,facerub,Grooming,water,underwater,,
1,1.facerub,62,62.Grooming,10832,15/08/2014 0:51:27.2,1.06,-1,0.308,-0.16,facerub,Grooming,water,underwater,,
5,5.slow,63,63.Travelling,10833,15/08/2014 0:51:27.3,1.03,-1.016,0.296,-0.116,slow,Travelling,water,surface,slow,
5,5.slow,63,63.Travelling,10833,15/08/2014 0:51:27.3,1,-0.996,0.268,-0.068,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10834,15/08/2014 0:51:27.4,0.96,-0.976,0.348,0.012,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10834,15/08/2014 0:51:27.4,0.93,-0.952,0.328,0.076,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10835,15/08/2014 0:51:27.5,0.9,-0.872,0.28,0.136,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10835,15/08/2014 0:51:27.5,0.9,-0.836,0.32,0.268,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10836,15/08/2014 0:51:27.6,0.87,-0.812,0.352,0.312,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10836,15/08/2014 0:51:27.6,0.87,-0.784,0.284,0.4,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10837,15/08/2014 0:51:27.7,0.87,-0.716,0.264,0.412,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10837,15/08/2014 0:51:27.8,0.84,-0.652,0.248,0.46,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10838,15/08/2014 0:51:27.8,0.84,-0.592,0.236,0.484,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10838,15/08/2014 0:51:27.8,0.84,-0.56,0.256,0.6,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10839,15/08/2014 0:51:27.9,0.81,-0.516,0.144,0.66,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10839,15/08/2014 0:51:27.9,0.84,-0.44,0.048,0.716,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10840,15/08/2014 0:51:28.0,0.81,-0.38,-0.14,0.712,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10840,15/08/2014 0:51:28.0,0.81,-0.332,-0.204,0.748,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10841,15/08/2014 0:51:28.1,0.81,-0.296,-0.388,0.744,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10841,15/08/2014 0:51:28.1,0.84,-0.3,-0.628,0.72,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10842,15/08/2014 0:51:28.2,0.84,-0.276,-0.688,0.66,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10842,15/08/2014 0:51:28.2,0.84,-0.308,-0.628,0.68,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10843,15/08/2014 0:51:28.3,0.84,-0.292,-0.584,0.656,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10843,15/08/2014 0:51:28.3,0.84,-0.296,-0.624,0.736,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10844,15/08/2014 0:51:28.4,0.84,-0.208,-0.804,0.636,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10844,15/08/2014 0:51:28.4,0.81,-0.148,-0.832,0.576,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10845,15/08/2014 0:51:28.5,0.84,-0.14,-0.808,0.556,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10845,15/08/2014 0:51:28.5,0.84,-0.04,-0.832,0.652,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10846,15/08/2014 0:51:28.6,0.81,-0.092,-0.632,0.696,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10846,15/08/2014 0:51:28.6,0.81,-0.208,-0.256,0.676,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10847,15/08/2014 0:51:28.7,0.81,-0.156,-0.32,0.684,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10847,15/08/2014 0:51:28.7,0.81,-0.28,-0.228,0.832,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10848,15/08/2014 0:51:28.8,0.78,-0.3,-0.068,0.744,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10848,15/08/2014 0:51:28.8,0.78,-0.172,-0.128,0.828,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10849,15/08/2014 0:51:28.9,0.81,-0.196,0.04,0.968,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10849,15/08/2014 0:51:28.9,0.78,-0.176,0.172,0.988,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10850,15/08/2014 0:51:29.0,0.81,-0.244,0.244,1.012,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10850,15/08/2014 0:51:29.0,0.81,-0.32,0.26,0.98,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10851,15/08/2014 0:51:29.1,0.84,-0.372,0.3,0.888,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10851,15/08/2014 0:51:29.1,0.87,-0.404,0.228,0.948,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10852,15/08/2014 0:51:29.2,0.87,-0.34,0.192,0.948,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10852,15/08/2014 0:51:29.3,0.87,-0.34,0.184,0.908,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10853,15/08/2014 0:51:29.3,0.9,-0.42,0.112,0.884,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10853,15/08/2014 0:51:29.3,0.9,-0.544,-0.092,0.796,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10854,15/08/2014 0:51:29.4,0.9,-0.596,-0.28,0.784,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10854,15/08/2014 0:51:29.4,0.9,-0.684,0.02,0.984,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10855,15/08/2014 0:51:29.5,0.9,-0.996,-0.016,1.028,slow,Travelling,water,surface,,
5,5.slow,63,63.Travelling,10855,15/08/2014 0:51:29.5,0.87,-0.932,-0.288,0.88,slow,Travelling,water,surface,,
6,6.out,64,64.Other,10856,15/08/2014 0:51:29.6,0.84,-1.016,-0.22,0.772,out,Other,land,land,out,
6,6.out,64,64.Other,10856,15/08/2014 0:51:29.6,0.78,-1.32,0.048,0.232,out,Other,land,land,,
6,6.out,64,64.Other,10857,15/08/2014 0:51:29.7,0.81,-1.256,-0.148,0.216,out,Other,land,land,,
6,6.out,64,64.Other,10857,15/08/2014 0:51:29.7,0.78,-1.136,0.028,0.076,out,Other,land,land,,
6,6.out,64,64.Other,10858,15/08/2014 0:51:29.8,0.78,-0.768,-0.148,0.176,out,Other,land,land,,
6,6.out,64,64.Other,10858,15/08/2014 0:51:29.8,0.78,-0.616,-0.072,0.056,out,Other,land,land,,
6,6.out,64,64.Other,10859,15/08/2014 0:51:29.9,0.78,-0.784,-0.028,-0.14,out,Other,land,land,,
6,6.out,64,64.Other,10859,15/08/2014 0:51:30.0,0.78,-1.092,0.108,-0.684,out,Other,land,land,,
