name,id,id2,o2,temp,co2,fr_c,wvp,bp,vo2,data_auc,timediff,vo2_auc,place,date,type.x,type.y,smr,smr_total,smr_timediff,smr_auc,Age,Place,Gender,species,time_swum,weight,rmr,lengths,strokes,distance,speed,cot
Malie,Malie2014-11-15,Malie_41958_AMR1,0.203052859,21.67042257,7.62E-05,393.2790813,1.976283064,100.8053466,3.173731816,286.3102817,90,3.181225353,Taronga,15/11/14,AMR1,1,1.771696424,584.9410153,426,1.373100975,12,Taronga,Male,ASL,64,160,0.916984471,NA,NA,NA,,
Malie,Malie2014-11-15,Malie_41958_AMR2,0.20314702,21.99088621,5.97E-05,393.1156101,2.01292983,100.8304274,3.126831562,285.2311136,91,3.134407842,Taronga,15/11/14,AMR2,0,1.771696424,584.9410153,426,1.373100975,12,Taronga,Male,ASL,66,160,0.916984471,NA,NA,NA,,
Malie,Malie2014-11-17,Malie_41960_AMR1,0.203734641,23.38128897,-5.64E-06,342.88684,1.898754757,101.2286628,2.475250017,413.2390569,167,2.474485371,Taronga,17/11/14,AMR1,1,1.492226824,189.7771486,127,1.494308257,12,Taronga,Male,ASL,54,160,0.916984471,3,20,90,1.666666667,7.934203692
Malie,Malie2014-11-17,Malie_41960_AMR2,0.203220185,23.75206463,9.82E-06,343.0414564,1.880972714,101.22409,2.697288652,318.0805118,118,2.695597558,Taronga,17/11/14,AMR2,0,1.492226824,189.7771486,127,1.494308257,12,Taronga,Male,ASL,54,160,0.916984471,3,19,90,1.666666667,8.85936467
Malie,Malie2014-11-20,Malie_41963_AMR1,0.201431501,24.34022545,5.51E-05,340.1475756,2.338157987,101.2272124,3.433317886,305.9448148,89,3.437582188,Taronga,20/11/14,AMR1,1,1.846713014,228.8502989,124,1.845566927,12,Taronga,Male,ASL,71,158,0.916984471,4,25,120,1.690140845,6.905286499
Malie,Malie2014-11-20,Malie_41963_AMR2,0.20172024,24.76250264,8.30E-05,340.3672527,2.402800714,101.2358104,3.313307974,377.5752934,114,3.312063977,Taronga,20/11/14,AMR2,0,1.846713014,228.8502989,124,1.845566927,12,Taronga,Male,ASL,77,158,0.916984471,5,30,150,1.948051948,4.662396171
Malie,Malie2014-11-21,Malie_41964_AMR1,0.201674632,29.41435494,-0.000141047,342.8956117,2.380808081,100.5655444,3.357033456,415.408484,124,3.350068419,Taronga,21/11/14,AMR1,1,1.814678904,218.5033839,120,1.820861532,12,Taronga,Male,ASL,85,158,0.916984471,5,32,150,1.764705882,3.88874325
Malie,Malie2014-11-21,Malie_41964_AMR2,0.202024178,30.13112241,-0.000140299,342.9610845,2.402306743,100.5606175,3.207881829,371.7478172,116,3.204722562,Taronga,21/11/14,AMR2,0,1.814678904,218.5033839,120,1.820861532,12,Taronga,Male,ASL,91,158,0.916984471,4,35,120,1.318681319,3.546674213
Malie,Malie2014-11-22,Malie_41965_AMR1,0.202000282,23.98958952,-4.76E-05,341.5514236,2.097283786,101.4505934,3.205068711,292.2236918,91,3.21124936,Taronga,22/11/14,AMR1,1,1.819489473,218.1345295,120,1.817787746,12,Taronga,Male,ASL,58,155,0.697957065,3,24,90,1.551724138,10.12887224
Malie,Malie2014-11-22,Malie_41965_AMR2,0.201963323,23.34812848,7.65E-06,341.5296739,2.063485501,101.4559157,3.220419908,301.6445279,94,3.20898434,Taronga,22/11/14,AMR2,0,1.819489473,218.1345295,120,1.817787746,12,Taronga,Male,ASL,65,158,0.916984471,3,31,90,1.384615385,9.083263193
Malie,Malie2014-11-23,Malie_41966_AMR1,0.203095722,26.56244514,-0.000137378,341.4576672,2.341325994,101.0028781,2.737104815,348.1513715,127,2.741349382,Taronga,23/11/14,AMR1,1,1.607921948,215.415576,134,1.607578926,12,Taronga,Male,ASL,56,155,0.697957065,3,NA,90,1.607142857,9.074990362
Malie,Malie2014-11-25,Malie_41968_AMR1,0.200846769,25.00718519,4.16E-06,341.3688284,2.298863341,101.1788783,3.692418664,398.6585673,108,3.691283031,Taronga,25/11/14,AMR1,1,1.752248404,222.4262604,127,1.751387877,12,Taronga,Male,ASL,99,155,0.697957065,6.5,35,195,1.96969697,2.855862818
Malie,Malie2014-11-25,Malie_41968_AMR2,0.200143276,24.89427938,3.42E-05,341.4981329,2.288645599,101.2014904,3.992000853,414.8327141,104,3.988776097,Taronga,25/11/14,AMR2,0,1.752248404,222.4262604,127,1.751387877,12,Taronga,Male,ASL,106,155,0.697957065,6,37,180,1.698113208,3.028471604
Malie,Malie2014-11-26,Malie_41969_AMR1,0.202469679,23,1.56E-05,341.4224498,2.193472896,101.7960939,3.004040333,405.3426368,135,3.002538051,Taronga,26/11/14,AMR1,1,1.634019191,258.2789555,158,1.634676934,12,Taronga,Male,ASL,81,153,0.697957065,5,35,150,1.851851852,4.897135335
Malie,Malie2014-11-26,Malie_41969_AMR2,0.202662236,23,-0.000103606,341.2632602,2.222768166,101.7854039,2.920684461,359.1557132,123,2.919965148,Taronga,26/11/14,AMR2,0,1.634019191,258.2789555,158,1.634676934,12,Taronga,Male,ASL,58,153,0.697957065,4,25,120,2.068965517,7.649833199
Malie,Malie2014-11-27,Malie_41970_AMR1,0.200462548,-5,2.24E-05,293.2778718,2.035544246,102.0044756,3.311157737,387.6239292,117,3.313025036,Taronga,27/11/14,AMR1,1,1.78605895,208.9364376,117,1.785781518,12,Taronga,Male,ASL,89,153,0.697957065,5,30,150,1.685393258,3.387875674
Malie,Malie2014-11-27,Malie_41970_AMR2,0.200481949,-5,4.54E-05,292.9602912,2.065848649,102.0131722,3.302198962,420.2553394,127,3.309097161,Taronga,27/11/14,AMR2,0,1.78605895,208.9364376,117,1.785781518,12,Taronga,Male,ASL,105,153,0.697957065,6,38,180,1.714285714,1.083160093
Mav,Mav2014-05-19,Mav_41778_AMR1,0.204096264,18.31391803,7.69E-05,295.1280154,1.792421611,102.3845852,1.998643972,146.1736324,73,2.002378526,Taronga,19/05/14,AMR1,1,1.404842313,169.8714364,121,1.403896168,13,Taronga,Male,NZFS,55,111,0.6428,NA,NA,NA,,
Mav,Mav2014-05-20,Mav_41779_AMR1,0.20402137,18.73303774,1.58E-05,295.5058871,1.867013431,102.0795566,2.027251143,171.0468652,84,2.036272204,Taronga,20/05/14,AMR1,1,1.079963609,126.1415101,117,1.078132565,13,Taronga,Male,NZFS,50,111,0.6428,4,NA,60,1.2,14.7986371
Mav,Mav2014-05-26,Mav_41785_AMR2,0.203529847,19.00178224,2.80E-05,297.0403658,2.021441211,102.1241328,2.220433785,210.6394626,95,2.217257501,Taronga,26/05/14,AMR2,1,1.080121891,494.3980375,458,1.079471698,13,Taronga,Male,NZFS,49,112,0.6428,4,NA,60,1.224489796,18.98268473
Mav,Mav2014-06-02,Mav_41792_AMR1,0.203733392,17.00167292,-0.000128752,295.589974,1.811586374,101.4456191,2.134038845,204.8938614,96,2.134311057,Taronga,02/06/14,AMR1,1,0.814399186,97.75151336,120,0.814595945,13,Taronga,Male,NZFS,53,112,0.6428,NA,NA,NA,,
Mav,Mav2014-06-03,Mav_41793_AMR1,0.203681965,15.60772727,1.71E-05,296.3817513,1.580697423,101.577956,2.158837158,194.5072662,90,2.161191847,Taronga,03/06/14,AMR1,1,1.059577299,128.2810617,121,1.060174064,13,Taronga,Male,NZFS,55,112,0.6428,NA,NA,NA,,
Mav,Mav2014-06-04,Mav_41794_AMR1,0.204346729,16.23981618,7.55E-05,295.9010114,1.699424045,102.1413569,1.909482379,156.1937645,82,1.904802006,Taronga,04/06/14,AMR1,1,1.372580359,271.2975603,198,1.370189699,13,Taronga,Male,NZFS,55,112,0.6428,NA,NA,NA,,
Mav,Mav2014-11-15,Mav_41958_AMR1,0.203692679,20.6075892,2.17E-07,344.613849,1.953867896,100.7807535,2.505550013,398.7713503,159,2.507995914,Taronga,15/11/14,AMR1,1,1.047386245,124.8202484,119,1.04890965,13,Taronga,Male,NZFS,55,149,0.776123578,3,NA,NA,,
Mav,Mav2014-11-15,Mav_41958_AMR2,0.204083605,20.66208654,0.000136935,344.3856545,2.002063867,100.7748267,2.335844046,241.7508028,103,2.347095173,Taronga,15/11/14,AMR2,0,1.047386245,124.8202484,119,1.04890965,13,Taronga,Male,NZFS,45,149,0.776123578,2,NA,NA,,
Mav,Mav2014-11-17,Mav_41960_AMR2,0.203100632,23.6601968,6.19E-05,343.0370208,1.833279368,101.1970549,2.747264235,445.2731204,162,2.748599509,Taronga,17/11/14,AMR2,1,1.552254019,185.9842953,120,1.549869127,13,Taronga,Male,NZFS,49,149,0.776123578,3,16,90,1.836734694,9.975976011
Mav,Mav2014-11-18,Mav_41961_AMR1,0.202620495,24.07603818,-9.96E-05,343.941694,2.073468081,101.4862514,2.961036388,325.7655915,110,2.961505377,Taronga,18/11/14,AMR1,1,1.327582368,162.2162949,122,1.329641762,13,Taronga,Male,NZFS,58,149,0.776123578,3,19,90,1.551724138,10.51869737
Mav,Mav2014-11-18,Mav_41961_AMR2,0.203437814,24.01211844,-0.000147515,343.8853144,2.078443675,101.4870099,2.610207736,308.1023495,118,2.61103686,Taronga,18/11/14,AMR2,0,1.327582368,162.2162949,122,1.329641762,13,Taronga,Male,NZFS,54,149,0.776123578,3,19,90,1.666666667,9.312533126
Mav,Mav2014-11-19,Mav_41962_AMR1,0.203162155,22.49077138,1.47E-05,343.1068945,2.073605141,101.9976265,2.721940374,293.6010249,108,2.718528008,Taronga,19/11/14,AMR1,1,1.290689444,151.9330945,118,1.287568597,13,Taronga,Male,NZFS,61,153,0.776123578,3,NA,90,1.475409836,8.904571732
Mav,Mav2014-11-19,Mav_41962_AMR2,0.203622433,23.14556674,1.48E-05,342.5828493,2.124804423,102.0185405,2.521445239,244.9200964,97,2.524949447,Taronga,19/11/14,AMR2,0,1.290689444,151.9330945,118,1.287568597,13,Taronga,Male,NZFS,59,153,0.776123578,3,NA,90,1.525423729,8.221595914
Mav,Mav2014-11-21,Mav_41964_AMR1,0.20278806,29.30255534,4.97E-06,343.8294582,2.213271319,100.5846509,2.888865242,292.1212292,101,2.892289398,Taronga,21/11/14,AMR1,1,1.500064788,182.9790744,122,1.499828479,13,Taronga,Male,NZFS,57,155,0.776123578,2.8,21,84,1.473684211,10.24450598
Mav,Mav2014-11-21,Mav_41964_AMR2,0.203743599,28.85777211,-4.66E-05,342.9040168,2.343596441,100.585613,2.471357683,329.0315769,133,2.473921631,Taronga,21/11/14,AMR2,0,1.500064788,182.9790744,122,1.499828479,13,Taronga,Male,NZFS,58,155,0.776123578,2.8,19,84,1.448275862,8.211906206
Mav,Mav2014-11-24,Mav_41967_AMR1,0.202453087,26.12377019,1.77E-05,340.9322855,2.421219649,101.2902988,3.006514034,387.5900917,129,3.004574354,Taronga,24/11/14,AMR1,1,1.467888231,176.1353858,120,1.467794882,13,Taronga,Male,NZFS,57,157,0.850203034,NA,NA,NA,,
Mav,Mav2014-11-24,Mav_41967_AMR2,0.203786391,25.90744258,4.81E-06,341.1691012,2.373319866,101.2877272,2.440816924,204.6138507,84,2.435879175,Taronga,24/11/14,AMR2,0,1.467888231,176.1353858,120,1.467794882,13,Taronga,Male,NZFS,44,157,0.850203034,NA,NA,NA,,
Mav,Mav2014-11-25,Mav_41968_AMR1,0.202593012,25.50562778,3.06E-05,341.7237023,1.92504629,101.2569904,2.953740606,319.0762416,108,2.954409645,Taronga,25/11/14,AMR1,1,1.496934772,174.769014,117,1.493752256,13,Taronga,Male,NZFS,67,159,0.850203034,3,22,90,1.343283582,8.371122258
Mav,Mav2014-11-25,Mav_41968_AMR2,0.203678284,25.19314903,1.63E-05,341.8851903,1.94718774,101.2522041,2.49195727,357.0289212,143,2.496705743,Taronga,25/11/14,AMR2,0,1.496934772,174.769014,117,1.493752256,13,Taronga,Male,NZFS,67,159,0.850203034,3.5,30,105,1.567164179,5.515648959
Mav,Mav2014-11-26,Mav_41969_AMR1,0.203026145,23,0.000164888,334.4351625,1.927726802,101.7456938,2.709979073,327.2048601,121,2.704172397,Taronga,26/11/14,AMR1,1,1.691310063,202.3023144,119,1.700019449,13,Taronga,Male,NZFS,56,161,0.850203034,3,22,90,1.607142857,8.14546237
Mav,Mav2014-11-26,Mav_41969_AMR2,0.202667712,23,0.000171589,335.4420842,2.04418277,101.7389391,2.86864388,281.7537604,98,2.875038372,Taronga,26/11/14,AMR2,0,1.691310063,202.3023144,119,1.700019449,13,Taronga,Male,NZFS,59,161,0.850203034,3,24,90,1.525423729,8.464062132
Maxine,Maxine2014-05-02,Maxine_41761_AMR1,0.203779353,19.4977204,2.04E-05,294.5261047,2.174634295,101.1794874,2.109566353,335.2688682,159,2.108609234,DMM,02/05/14,AMR1,1,0.809811545,98.44543048,121,0.813598599,17,DMM,Female,ASL,97,70,0.5624,9,NA,245.3,2.528865979,3.704080587
Maxine,Maxine2014-05-03,Maxine_41762_AMR1,0.203055558,14.50561152,-0.000162507,296.2163369,1.606256407,100.2854577,2.38903766,323.0117791,135,2.392679845,DMM,03/05/14,AMR1,1,1.027865832,123.314964,120,1.0276247,17,DMM,Female,ASL,109,70,0.5624,11,NA,298.9,2.742201835,1.987046632
Maxine,Maxine2014-05-05,Maxine_41764_AMR1,0.20464368,12.52803006,-0.000422741,296.9441825,1.363397618,102.0091767,1.805851081,227.8828067,126,1.808593704,DMM,05/05/14,AMR1,1,0.719531835,82.7489432,115,0.719556028,17,DMM,Female,ASL,60,70,0.5624,NA,NA,NA,,
Maxine,Maxine2014-05-05,Maxine_41764_AMR2,0.204425689,23.40427704,2.04E-05,408.4982963,1.585478731,102.0514946,2.616918848,353.2924435,135,2.616981063,DMM,05/05/14,AMR2,0,0.719531835,82.7489432,115,0.719556028,17,DMM,Female,ASL,114,70,0.5624,NA,NA,NA,,
Maxine,Maxine2014-05-06,Maxine_41765_AMR1,0.203791668,13.873478,0.000319499,296.9010402,1.381240625,102.3026398,2.12192251,278.660776,131,2.127181496,DMM,06/05/14,AMR1,1,1.242090565,151.7057349,122,1.243489631,17,DMM,Female,ASL,112,70,0.5624,NA,NA,NA,,
Maxine,Maxine2014-05-07,Maxine_41766_AMR1,0.20284512,18.60295781,8.29E-05,296.223979,1.626706783,102.2834574,2.467400676,350.6226923,142,2.469173889,DMM,07/05/14,AMR1,1,0.997318659,120.0672074,120,1.000560062,17,DMM,Female,ASL,124,70,0.5624,13,NA,352.5,2.842741935,0.820842001
Maxine,Maxine2014-05-10,Maxine_41769_AMR1,0.201627106,17.21794073,0.000626362,295.8860173,1.765706748,102.72862,2.913539885,303.8587222,104,2.921718483,DMM,10/05/14,AMR1,1,1.436590703,205.6485485,143,1.438101738,17,DMM,Female,ASL,118,70,0.5624,12,51,325.7,2.760169492,1.532113344
Maxine,Maxine2014-05-11,Maxine_41770_AMR1,0.203389477,19.69271141,0.000190687,296.539626,1.843414906,102.5019579,2.268225448,270.1405137,119,2.27008835,DMM,11/05/14,AMR1,1,0.817776681,99.9701254,122,0.819427257,17,DMM,Female,ASL,73,70,0.5624,7,NA,191.7,2.626027397,7.479899644
Maxine,Maxine2014-05-12,Maxine_41771_AMR1,0.203332409,18.81964583,0.000185329,296.7055943,1.845638978,102.9256342,2.291109014,219.9252009,96,2.29088751,DMM,12/05/14,AMR1,1,0.861174003,98.25028505,114,0.861844606,17,DMM,Female,ASL,94,70,0.5624,,,,,
Maxine,Maxine2014-05-12,Maxine_41771_AMR2,0.201892151,19.0755459,0.000192324,296.7027324,1.836486156,102.9290636,2.823308488,344.4230596,122,2.823139833,DMM,12/05/14,AMR2,0,0.861174003,98.25028505,114,0.861844606,17,DMM,Female,ASL,129,70,0.5624,14,NA,379.3,2.940310078,1.645503644
Maxine,Maxine2014-05-13,Maxine_41772_AMR1,0.203721859,19.86300525,0.000569109,296.6380893,1.83986581,103.0030939,2.14578107,326.5119305,152,2.148104806,DMM,13/05/14,AMR1,1,1.106974449,148.0890531,134,1.105142188,17,DMM,Female,ASL,129,70,0.5624,13,NA,352.5,2.73255814,-0.353576194
Maxine,Maxine2014-10-20,Maxine_41932_AMR1,0.202724152,21.42485612,-0.000105809,295.0187323,2.029670919,102.5667636,2.501621303,277.9662614,111,2.504200553,DMM,20/10/14,AMR1,1,0.737214391,88.79309053,120,0.739942421,17,DMM,Female,ASL,98,68,0.4121,9,NA,245.3,2.503061224,5.46123313
Maxine,Maxine2014-10-21,Maxine_41933_AMR1,0.205091083,17.90592058,-9.37E-05,295.7248102,1.748552405,103.1123251,1.63245834,291.9750843,179,1.631145723,DMM,21/10/14,AMR1,1,0.564259659,67.78810336,120,0.564900861,17,DMM,Female,ASL,85,68,0.4121,9,NA,245.3,2.885882353,3.835301717
Maxine,Maxine2014-10-25,Maxine_41937_AMR1,0.204463422,20.91804824,0.000118455,294.6923745,2.072907501,101.8486608,1.85803749,315.9293734,170,1.858408079,DMM,25/10/14,AMR1,1,0.595198549,75.56668239,127,0.595013247,17,DMM,Female,ASL,65,68,0.4121,4,NA,111.3,1.712307692,12.1137034
Maxine,Maxine2014-10-28,Maxine_41940_AMR1,0.206153451,24.36286087,-1.08E-05,294.3708442,2.209712932,101.5851483,1.232989725,141.702232,115,1.232193322,DMM,28/10/14,AMR1,1,0.816976451,97.11597568,119,0.816100636,17,DMM,Female,ASL,60,68,0.4121,,,,,
Maxine,Maxine2014-10-31,Maxine_41943_AMR1,0.20207307,23.71736662,0.0001757,293.9304067,2.385704197,101.7269339,2.730698188,366.2101527,134,2.732911588,DMM,31/10/14,AMR1,1,0.687078291,71.49409955,104,0.687443265,17,DMM,Female,ASL,130,68,0.4121,11,NA,298.9,2.299230769,2.567830523
Maxine,Maxine2014-11-01,Maxine_41944_AMR1,0.204318851,22.10750284,2.55E-05,294.1327165,2.281468962,101.3702015,1.907261597,336.1102864,176,1.909717537,DMM,01/11/14,AMR1,1,0.738187779,129.2927935,175,0.738815963,17,DMM,Female,ASL,90,68,0.4121,9,NA,245.3,2.725555556,4.812123643
Miri,Miri2014-05-02,Miri_41761_AMR2,0.204523447,18.81112833,1.98E-05,294.6644914,2.094362341,101.1676977,1.835817729,234.8260173,128,1.83457826,DMM,02/05/14,AMR2,1,0.804945132,88.42277751,110,0.803843432,5,DMM,Female,ASL,85,44,0.46286,9,NA,241.2,2.837647059,5.39714344
Miri,Miri2014-05-05,Miri_41764_AMR1,0.204376479,12.11843797,-0.000422769,297.079895,1.305522445,101.9965159,1.90631138,255.2227586,134,1.904647452,DMM,05/05/14,AMR1,1,0.571385812,67.96699295,119,0.571151201,5,DMM,Female,ASL,83,44,0.46286,NA,NA,NA,,
Miri,Miri2014-05-06,Miri_41765_AMR1,0.205009377,13.1022967,0.000901597,297.1493027,1.334567225,102.278304,1.670918255,242.7181739,145,1.67391844,DMM,06/05/14,AMR1,1,0.642451759,82.8517946,129,0.642261974,5,DMM,Female,ASL,96,44,0.46286,NA,NA,NA,,
Miri,Miri2014-05-07,Miri_41766_AMR1,0.204164043,14.03637073,0.000159848,296.5486532,1.511064102,102.2611612,1.981478196,242.5849104,122,1.988400905,DMM,07/05/14,AMR1,1,0.751009254,84.82168386,113,0.75063437,5,DMM,Female,ASL,82,44,0.46286,8,35,280,3.414634146,6.022753089
Miri,Miri2014-05-08,Miri_41767_AMR1,0.204569249,16.1193438,0.000962465,296.7087969,1.466148958,102.5386756,1.831602945,244.1609747,133,1.835796802,DMM,08/05/14,AMR1,1,0.566295207,68.39098448,121,0.565214748,5,DMM,Female,ASL,80,44,0.46286,7,26,245,3.0625,7.415897248
Miri,Miri2014-05-10,Miri_41769_AMR1,0.205104933,15.68987685,7.07E-05,296.1994118,1.619207026,102.7185242,1.629581057,265.3459285,163,1.627889132,DMM,10/05/14,AMR1,1,0.565337101,75.67925409,134,0.564770553,5,DMM,Female,ASL,76,44,0.46286,5,20,175,2.302631579,9.533286103
Miri,Miri2014-05-11,Miri_41770_AMR1,0.203803482,18.66282222,0.000195764,296.5179194,1.846954969,102.5013466,2.113982756,303.2027518,143,2.120298963,DMM,11/05/14,AMR1,1,0.801865959,118.6266266,148,0.801531261,5,DMM,Female,ASL,73,44,0.46286,7,NA,245,3.356164384,9.087789688
Miri,Miri2014-05-12,Miri_41771_AMR1,0.204205556,17.37695274,0.000287627,296.9106528,1.747198109,102.9191783,1.968343593,257.9303723,131,1.96893414,DMM,12/05/14,AMR1,1,0.814782439,146.6979597,180,0.814988665,5,DMM,Female,ASL,81,44,0.46286,7,NA,245,3.024691358,8.20053763
Miri,Miri2014-05-13,Miri_41772_AMR1,0.204250988,17.07915047,0.000230301,296.6807433,1.805768285,102.9830082,1.949607657,249.1197813,128,1.946248292,DMM,13/05/14,AMR1,1,0.646704163,86.04362326,133,0.646944536,5,DMM,Female,ASL,73,45,0.46286,7,NA,245,3.356164384,8.259821403
Miri,Miri2014-10-20,Miri_41932_AMR2,0.203984614,25.0016495,-0.000101084,295.1263803,1.950193926,102.5628702,2.037576493,245.8100837,121,2.031488295,DMM,20/10/14,AMR2,1,0.812603609,82.87729261,102,0.812522477,5,DMM,Female,ASL,80,45,0.46286,NA,NA,NA,,
Miri,Miri2014-10-21,Miri_41933_AMR1,0.204621608,18.09139939,-4.42E-05,295.7243563,1.777980882,103.125142,1.805777776,238.3960242,132,1.806030486,DMM,21/10/14,AMR1,1,0.773443974,89.65951408,116,0.772926846,5,DMM,Female,ASL,68,45,0.37546,NA,NA,NA,,
Miri,Miri2014-10-25,Miri_41937_AMR1,0.204463422,20.91804824,0.000118455,294.6923745,2.072907501,101.8486608,1.85803749,315.9293734,170,1.858408079,DMM,25/10/14,AMR1,1,0.578185002,69.24162989,120,0.577013582,5,DMM,Female,ASL,76,45,0.37546,6,NA,164.9,2.169736842,11.27313226
Miri,Miri2014-10-28,Miri_41940_AMR1,0.205164689,23.52412064,4.24E-06,294.0056223,2.332620159,101.566174,1.595463764,356.2682673,223,1.597615549,DMM,28/10/14,AMR1,1,0.833527617,100.825601,121,0.83326943,5,DMM,Female,ASL,86,45,0.37546,6,NA,164.9,1.91744186,6.034540976
Miri,Miri2014-10-29,Miri_41941_AMR1,0.204936065,23.61486756,-4.40E-05,293.6667057,2.334809381,101.8070347,1.678266674,225.2272846,134,1.680800631,DMM,29/10/14,AMR1,1,0.396386804,50.42320616,127,0.397033119,5,DMM,Female,ASL,72,45,0.37546,NA,NA,NA,,
Miri,Miri2014-10-30,Miri_41942_AMR1,0.20435688,23.37702488,0.000284598,294.3119478,2.241213296,101.9978165,1.893988422,395.9189212,209,1.894348905,DMM,30/10/14,AMR1,1,0.682985671,92.27360575,135,0.683508191,5,DMM,Female,ASL,95,45,0.37546,8,79,280,2.947368421,5.395273685
Miri,Miri2014-10-31,Miri_41943_AMR1,0.204498621,22.32603899,5.54E-05,294.0679702,2.306878085,101.7350111,1.841206346,320.7817011,174,1.843572995,DMM,31/10/14,AMR1,1,0.581694783,73.89501812,127,0.581850536,5,DMM,Female,ASL,83,45,0.37546,7,73,245,2.951807229,7.158174515
Miri,Miri2014-11-01,Miri_41944_AMR1,0.204387908,21.81431564,-1.09E-05,294.1564712,2.277359824,101.3484707,1.882489699,269.553183,143,1.884987294,DMM,01/11/14,AMR1,1,0.595688814,81.03256317,136,0.59582767,5,DMM,Female,ASL,89,45,0.37546,6,NA,210,2.359550562,8.280940588
Miri,Miri2014-11-01,Miri_41944_AMR2,0.204589208,22.08852806,1.62E-05,293.9894571,2.313304461,101.3505088,1.806371133,361.1723291,200,1.805861645,DMM,01/11/14,AMR2,0,0.595688814,81.03256317,136,0.59582767,5,DMM,Female,ASL,84,45,0.37546,6,NA,210,2.5,8.198574676
Portia,Portia2014-03-08,Portia_41706_AMR2,0.205231322,22.61984491,-3.42E-05,293.0931583,2.661499017,102.0342285,1.566198824,252.3785852,161,1.567568852,UWW,08/03/14,AMR2,1,0.821737889,110.1764945,134,0.822212645,24,UWW,Female,ASL,78,74,0.57676,5,NA,113,1.448717949,6.776199034
Portia,Portia2014-03-09,Portia_41707_AMR2,0.205997183,22.59614865,-2.40E-05,293.2666543,2.645695916,102.1805212,1.285952649,190.3049615,148,1.285844334,UWW,09/03/14,AMR2,1,0.809512209,109.3679495,135,0.810132959,24,UWW,Female,ASL,64,74,0.57676,3,NA,67.8,1.059375,10.48312981
Portia,Portia2014-03-10,Portia_41708_AMR1,0.20515546,22.31610107,-4.64E-05,293.6015629,2.553653847,102.2164438,1.597287986,208.0954427,130,1.600734175,UWW,10/03/14,AMR1,1,0.827539542,97.81209001,118,0.828916017,24,UWW,Female,ASL,75,74,0.57676,4.5,NA,101.7,1.356,7.492743623
Portia,Portia2014-03-13,Portia_41711_AMR1,0.205692538,22.23541538,-0.000420225,293.1017622,2.657361822,102.0969011,1.397205922,181.5211019,130,1.396316169,UWW,13/03/14,AMR1,1,0.616666901,83.97402347,136,0.617456055,24,UWW,Female,ASL,83,74,0.57676,5,NA,113,1.361445783,6.289817773
Portia,Portia2014-03-13,Portia_41711_AMR2,0.205907237,22.38840741,-0.000420259,293.1303659,2.660165284,102.0979761,1.318429895,191.7068163,145,1.322115975,UWW,13/03/14,AMR2,0,0.616666901,83.97402347,136,0.617456055,24,UWW,Female,ASL,79,74,0.57676,5,NA,113,1.430379747,6.075954434
Portia,Portia2014-03-20,Portia_41718_AMR1,0.204431226,23.96193686,5.62E-05,294.6185866,2.198683438,102.1760171,1.870067782,254.5866152,136,1.871960406,UWW,20/03/14,AMR1,1,0.762727013,115.1980988,151,0.762901317,24,UWW,Female,ASL,102,74,0.57676,NA,NA,NA,,
Portia,Portia2014-03-21,Portia_41719_AMR1,0.204442566,24.0444884,1.05E-05,295.0179441,2.045798139,101.8944729,1.868329383,289.8084627,155,1.869732017,UWW,21/03/14,AMR1,1,0.808336377,127.7026587,158,0.808244675,24,UWW,Female,ASL,109,74,0.57676,7,NA,158.2,1.451376147,4.383429893
Portia,Portia2014-03-21,Portia_41719_AMR2,0.205097218,23.94738402,2.09E-05,295.0819143,2.025610796,101.8892155,1.626761934,252.3023272,155,1.627756949,UWW,21/03/14,AMR2,0,0.808336377,127.7026587,158,0.808244675,24,UWW,Female,ASL,101,74,0.57676,6,NA,135.6,1.342574257,4.526116081
Portia,Portia2014-03-22,Portia_41720_AMR1,0.205347224,23.62012956,2.32E-05,295.3129505,1.97838352,102.0380414,1.53542518,244.1550808,159,1.535566546,UWW,22/03/14,AMR1,1,0.530593411,63.74586352,120,0.531215529,24,UWW,Female,ASL,112,74,0.57676,6,NA,135.6,1.210714286,3.653513207
Portia,Portia2014-03-22,Portia_41720_AMR2,0.206008659,23.48264088,2.62E-05,295.3372934,1.951253595,102.0358156,1.290618941,186.9660807,145,1.289421246,UWW,22/03/14,AMR2,0,0.530593411,63.74586352,120,0.531215529,24,UWW,Female,ASL,108,74,0.57676,6,NA,135.6,1.255555556,2.577479168
Portia,Portia2014-03-23,Portia_41721_AMR1,0.205320538,23.58931984,1.39E-05,295.3770076,1.924746604,101.9845358,1.545550813,236.5725284,153,1.546225676,UWW,23/03/14,AMR1,1,0.593333881,102.1724979,172,0.59402615,24,UWW,Female,ASL,115,74,0.57676,6,NA,135.6,1.179130435,4.695037333
Portia,Portia2014-03-23,Portia_41721_AMR2,0.205337346,23.49222351,1.39E-05,295.5875439,1.873863625,101.9815782,1.540859033,185.5050066,120,1.545875055,UWW,23/03/14,AMR2,0,0.593333881,102.1724979,172,0.59402615,24,UWW,Female,ASL,128,74,0.57676,6,NA,135.6,1.059375,3.580985428
Portia,Portia2014-03-24,Portia_41722_AMR1,0.204696267,24.02153571,7.09E-07,295.1095815,2.027117555,101.5289612,1.775210796,268.3203283,151,1.776955817,UWW,24/03/14,AMR1,1,0.697834227,86.46408401,124,0.697291,24,UWW,Female,ASL,111,74,0.57676,,,,,
